,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
263,143105,559,BSL,BSL,0.0,,0.0,0.05,1,EQ,NSE,NSE
264,146689,573,FELIX-SM,FELIX INDUSTRIES,0.0,,0.0,0.05,500,EQ,NSE,NSE
265,147969,578,LIKHITHA,LIKHITHA INFRASTRUC,0.0,,0.0,0.05,1,EQ,NSE,NSE
266,149249,583,CANFINHOME,CAN FIN HOMES,0.0,,0.0,0.05,1,EQ,NSE,NSE
267,150273,587,54BR24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
268,151041,590,669PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
269,151297,591,840IRFC29-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
270,151553,592,GRAPHITE,GRAPHITE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
271,151809,593,661KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
272,152321,595,CARBORUNIV,CARBORUNDUM UNIVERSAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
273,152577,596,663MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
274,153345,599,645MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
275,154369,603,865IRFC29-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
276,154881,605,655MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
277,155905,609,665ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
278,156417,611,66RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
279,157185,614,663UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
280,157953,617,662UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
281,158209,618,675KA33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
282,158465,619,CENTENKA,CENTURY ENKA,0.0,,0.0,0.05,1,EQ,NSE,NSE
283,158721,620,699WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
284,159489,623,SGBDEC25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
285,160001,625,CENTURYTEX,CENTURY TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
286,160257,626,691AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
287,160769,628,CESC,CESC,0.0,,0.0,0.05,1,EQ,NSE,NSE
288,161025,629,691MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
289,161281,630,694TS50A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
290,162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
291,163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
292,163329,638,SUULD,SUUMAYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
293,165121,645,DNAMEDIA-BE,DILIGENT MEDIA CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
294,170497,666,INNOVANA-SM,INNOVANA THINKLABS,0.0,,0.0,0.05,200,EQ,NSE,NSE
295,173057,676,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
296,175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
297,177665,694,CIPLA,CIPLA,0.0,,0.0,0.05,1,EQ,NSE,NSE
298,179457,701,HEMIPROP,HEMISPHERE PROP IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
299,179969,703,DICIND,DIC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
300,181249,708,SHRADHA,SHRADHA INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
301,182785,714,SHALBY,SHALBY,0.0,,0.0,0.05,1,EQ,NSE,NSE
302,183041,715,HEUBACHIND,HEUBACH COLORANTS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
303,184833,722,SBIETFPB,SBIAMC - SBIETFPB,0.0,,0.0,0.01,1,EQ,NSE,NSE
304,186625,729,SGBDEC25XI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
305,189185,739,COROMANDEL,COROMANDEL INTERNTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
306,189441,740,SBIETFIT,SBIAMC - SBIETFIT,0.0,,0.0,0.01,1,EQ,NSE,NSE
307,189953,742,COSMOFIRST,COSMO FIRST,0.0,,0.0,0.05,1,EQ,NSE,NSE
308,190977,746,687AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
309,192513,752,524AS24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
310,193025,754,656AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
311,193281,755,527BR24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
312,193793,757,CRISIL,CRISIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
313,194049,758,651KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
314,194561,760,CGPOWER,CG POWER AND IND SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
315,194817,761,662JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
316,196353,767,689MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
317,197633,772,DABUR,DABUR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
318,197889,773,647MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
319,198657,776,656MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
320,199169,778,KEEPLEARN,DSJ KEEP LEARNING,0.0,,0.0,0.05,1,EQ,NSE,NSE
321,199425,779,654UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
322,199937,781,DALMIASUG,DALMIA BHARAT SUG IN,0.0,,0.0,0.05,1,EQ,NSE,NSE
323,200193,782,662KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
324,203521,795,SGBDEC2512-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
325,205825,804,SHIVATEX,SHIVA TEXYARN,0.0,,0.0,0.05,1,EQ,NSE,NSE
326,206081,805,DCM,DCM,0.0,,0.0,0.05,1,EQ,NSE,NSE
327,207105,809,BSHSL,BOMBAY SUPER HYBRID SEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
328,207617,811,DCMSHRIRAM,DCM SHRIRAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
329,209153,817,DCW,DCW,0.0,,0.0,0.05,1,EQ,NSE,NSE
330,211713,827,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,0.0,,0.0,0.05,1,EQ,NSE,NSE
331,211969,828,BANKA-BE,BANKA BIOLOO,0.0,,0.0,0.05,1,EQ,NSE,NSE
332,213505,834,SGBOC28VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
333,213761,835,538CG25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
334,214017,836,575PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
335,214273,837,61RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
336,214529,838,645HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
337,215041,840,651HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
338,215809,843,64KA30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
339,216577,846,64GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
340,217345,849,642UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
341,217601,850,SMVD-ST,SMVD POLY PACK,0.0,,0.0,0.05,4040,EQ,NSE,NSE
342,218113,852,642GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
343,218369,853,644UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
344,218881,855,645RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
345,219393,857,DHAMPURSUG,DHAMPUR SUGAR MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
346,219649,858,655TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
347,220417,861,648KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
348,220673,862,SGBDEC2513-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
349,221185,864,655AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
350,221953,867,672HR35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
351,224257,876,677AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
352,224513,877,676PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
353,224769,878,678TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
354,225281,880,ASTRON-BE,ASTRON PAPER BORD MIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
355,225537,881,DRREDDY,DR. REDDY S LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
356,229377,896,KHAICHEM,KHAITAN CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
357,232961,910,EICHERMOT,EICHER MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
358,233729,913,EQUITASBNK,EQUITAS SMALL FIN BNK,0.0,,0.0,0.05,1,EQ,NSE,NSE
359,234497,916,EIDPARRY,EID PARRY INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
360,235265,919,EIHOTEL,EIH,0.0,,0.0,0.05,1,EQ,NSE,NSE
361,237057,926,ORCHPHARMA,ORCHID PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
362,237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
363,239617,936,DPABHUSHAN,D. P. ABHUSHAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
364,239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
365,240641,940,PGHL,PROCTER & GAMBLE HEALTH L,0.0,,0.0,0.05,1,EQ,NSE,NSE
366,241921,945,SGBJAN26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
367,243969,953,622GS2035-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
368,244481,955,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
369,244737,956,667GS2050-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
370,245249,958,ESCORTS,ESCORTS KUBOTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
371,247553,967,SUBEXLTD,SUBEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
372,248065,969,675RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
373,248577,971,535CG25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
374,248833,972,64KA30C-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
375,249089,973,64MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
376,249857,976,643AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
377,251137,981,EPL,EPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
378,251393,982,646GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
379,252161,985,648AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
380,252929,988,648MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
381,253697,991,65NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
382,254209,993,EVERESTIND,EVEREST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
383,254465,994,652PY30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
384,255233,997,659UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
385,256001,1000,656MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
386,256257,1001,94SFL28-YL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
387,257025,1004,679AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
388,257537,1006,675KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
389,257793,1007,679PN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
390,258049,1008,FACT,FACT,0.0,,0.0,0.05,1,EQ,NSE,NSE
391,258305,1009,68JK35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
392,258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
393,259073,1012,676MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
394,259841,1015,688WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
395,260609,1018,68TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
396,261889,1023,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
397,263681,1030,AARON,AARON INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
398,265729,1038,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
399,266497,1041,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
400,267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
401,269569,1053,UFLEX,UFLEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
402,269825,1054,515GS2025-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
403,274177,1071,512BR24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
404,274689,1073,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
405,274945,1074,655GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
406,275201,1075,65GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
407,275457,1076,ZENSARTECH,ZENSAR TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE
408,275713,1077,659HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
409,276481,1080,647KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
410,277249,1083,661RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
411,277505,1084,66SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
412,277761,1085,GABRIEL,GABRIEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
413,278017,1086,66UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
414,279041,1090,684MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
415,279553,1092,675KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
416,280321,1095,679MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
417,281089,1098,68TS50A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
418,281601,1100,GARFIBRES,GARWARE TECH FIBRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
419,284161,1110,DANGEE,DANGEE DUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
420,288513,1127,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
421,290561,1135,GTECJAINX-BE,G-TEC JAINX EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
422,291329,1138,APOLLO-BE,APOLLO MICRO SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
423,291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
424,292353,1142,GINNIFILA,GINNI FILAMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
425,292609,1143,SDL24BEES,NIPPON INDIA- NIMFXX,0.0,,0.0,0.01,1,EQ,NSE,NSE
426,293121,1145,GIPCL,GUJ IND POW CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
427,295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
428,296193,1157,654AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
429,296449,1158,649KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
430,296961,1160,654RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
431,297729,1163,66AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
432,297985,1164,NEWGEN,NEWGEN SOFTWARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
433,298241,1165,66PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
434,298497,1166,672KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
435,299009,1168,GMBREW,G M BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
436,299265,1169,678WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
437,300033,1172,681TR35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
438,300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
439,302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
440,303361,1185,AMBER,AMBER ENTERPRISES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
441,303617,1186,GLAND,GLAND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
442,304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
443,306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
444,307201,1200,ESG,MIRAEAMC - MAESGETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
445,308993,1207,53BR25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
446,309505,1209,532CG25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
447,309761,1210,532AS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
448,310273,1212,635MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
449,310785,1214,DELTAMAGNT,DELTA MANUFACTURING,0.0,,0.0,0.05,1,EQ,NSE,NSE
450,311041,1215,653HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
451,311297,1216,PRAXIS-BE,PRAXIS HOME RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
452,312577,1221,66HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
453,314113,1227,65KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
454,315137,1231,SOLEX-SM,SOLEX ENERGY,0.0,,0.0,0.05,200,EQ,NSE,NSE
455,315393,1232,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
456,315649,1233,65GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
457,316161,1235,GREAVESCOT,GREAVES COTTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
458,316417,1236,652MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
459,316673,1237,657GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
460,317185,1239,658UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
461,317697,1241,659RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
462,318977,1246,664AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
463,319233,1247,GSFC,GUJ STATE FERT & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
464,319489,1248,666KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
465,320001,1250,CASTROLIND,CASTROL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
466,320257,1251,667MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
467,320769,1253,67JK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
468,321025,1254,673TN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
469,321537,1256,673TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
470,324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
471,325121,1270,AMBUJACEM,AMBUJA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
472,326145,1274,VASA-SM,VASA RETAIL & OVERSEA,0.0,,0.0,0.05,4000,EQ,NSE,NSE
473,329985,1289,GFLLIMITED,GFL,0.0,,0.0,0.05,1,EQ,NSE,NSE
474,336129,1313,HARRMALAYA,HARRISON MALAYALAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
475,336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
476,339969,1328,MARINE,MARINE ELECTRICAL (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
477,341249,1333,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
478,342017,1336,HEG,HEG,0.0,,0.0,0.05,1,EQ,NSE,NSE
479,342529,1338,SDBL,SOM DIST & BREW,0.0,,0.0,0.05,1,EQ,NSE,NSE
480,343297,1341,585GS2030-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
481,343553,1342,SGBN28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
482,345089,1348,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
483,348161,1360,HIMATSEIDE,HIMATSINGKA SEIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
484,348417,1361,622KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
485,348673,1362,64AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
486,348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE
487,349185,1364,649GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
488,349441,1365,653KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
489,350209,1368,66MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
490,350465,1369,662RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
491,351233,1372,HINDCOMPOS,HINDUSTAN COMPOSITES,0.0,,0.0,0.05,1,EQ,NSE,NSE
492,351489,1373,665JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
493,352001,1375,HCC,HINDUSTAN CONSTRUCTION CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
494,352257,1376,668JH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
495,352769,1378,668AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
496,353025,1379,669KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
497,353281,1380,855IREDA29-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
498,353793,1382,673PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
499,354049,1383,855IREDA34-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
500,354817,1386,674TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
501,356097,1391,880IREDA29-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
502,356609,1393,880IREDA34-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
503,356865,1394,HINDUNILVR,HINDUSTAN UNILEVER,0.0,,0.0,0.05,1,EQ,NSE,NSE
504,358657,1401,SUPREMEENG-BE,SUPREME ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
505,359169,1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
506,359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
507,361473,1412,AGI,AGI GREENPAC,0.0,,0.0,0.05,1,EQ,NSE,NSE
508,362753,1417,GLOBAL-BE,GLOBAL EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
509,364033,1422,66RJ30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
510,364545,1424,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,NSE,NSE
511,364801,1425,662AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
512,365057,1426,MHHL-SM,MOHINI HEALTH&HYGIENE,0.0,,0.0,0.05,1500,EQ,NSE,NSE
513,365569,1428,662NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
514,366081,1430,668MZ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
515,366593,1432,668AP35A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
516,367873,1437,668KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
517,369153,1442,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
518,369409,1443,671WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
519,370177,1446,671TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
520,370945,1449,593CG26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
521,371969,1453,654KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
522,372225,1454,655GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
523,372481,1455,HIL,HIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
524,375553,1467,AKZOINDIA,AKZO NOBEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
525,376833,1472,ACCURACY-BE,ACCURACY SHIPPING,0.0,,0.0,0.05,1,EQ,NSE,NSE
526,377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
527,378881,1480,REPL,RUDRABHISHEK ENTERP,0.0,,0.0,0.05,1,EQ,NSE,NSE
528,379393,1482,IFBAGRO,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
529,380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
530,381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
531,382465,1494,RBA,RESTAURANT BRAND ASIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
532,383233,1497,SHIVAMILLS,SHIVA MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
533,385793,1507,MOGSEC,MOTILALAMC - G5,0.0,,0.0,0.01,1,EQ,NSE,NSE
534,386049,1508,ASTERDM,ASTER DM HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
535,387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
536,387329,1513,535RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
537,387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
538,388097,1516,654GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
539,389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
540,389633,1522,652KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
541,390401,1525,656UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
542,391169,1528,66ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
543,391681,1530,INDIANHUME,INDIAN HUME PIPE CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
544,391937,1531,665KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
545,392193,1532,668WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
